"transaction_id","date","product","category","quantity","price_per_unit","revenue","weekday_num","weekday_name","day_type","month_num","year","week"
707,2024-03-12,"Маффин","Выпечка",2,150,300,3,"вт","weekday",3,2024,11
708,2024-01-02,"Мастер и Маргарита","Книги",3,600,1800,3,"вт","weekday",1,2024,1
709,2024-03-08,"Сырник","Выпечка",3,200,600,6,"пт","weekday",3,2024,10
709,2024-03-08,"Печенье","Выпечка",2,80,160,6,"пт","weekday",3,2024,10
709,2024-03-08,"Сырник","Выпечка",1,200,200,6,"пт","weekday",3,2024,10
709,2024-03-08,"Сырник","Выпечка",1,200,200,6,"пт","weekday",3,2024,10
710,2024-03-07,"Печенье","Выпечка",2,80,160,5,"чт","weekday",3,2024,10
710,2024-03-07,"Сырник","Выпечка",2,200,400,5,"чт","weekday",3,2024,10
711,2024-01-24,"Круассан","Выпечка",2,120,240,4,"ср","weekday",1,2024,4
711,2024-01-24,"Маффин","Выпечка",3,150,450,4,"ср","weekday",1,2024,4
711,2024-01-24,"Мастер и Маргарита","Книги",2,600,1200,4,"ср","weekday",1,2024,4
712,2024-03-05,"Латте","Кофе",1,250,250,3,"вт","weekday",3,2024,10
712,2024-03-05,"Маффин","Выпечка",1,150,150,3,"вт","weekday",3,2024,10
713,2024-03-17,"Капучино","Кофе",1,220,220,1,"вс","weekend",3,2024,11
713,2024-03-17,"Американо","Кофе",3,180,540,1,"вс","weekend",3,2024,11
713,2024-03-17,"Капучино","Кофе",1,220,220,1,"вс","weekend",3,2024,11
713,2024-03-17,"Печенье","Выпечка",1,80,80,1,"вс","weekend",3,2024,11
714,2024-02-19,"Маффин","Выпечка",2,150,300,2,"пн","weekday",2,2024,8
714,2024-02-19,"Маффин","Выпечка",1,150,150,2,"пн","weekday",2,2024,8
715,2024-01-01,"Сырник","Выпечка",1,200,200,2,"пн","weekday",1,2024,1
716,2024-01-12,"Сырник","Выпечка",3,200,600,6,"пт","weekday",1,2024,2
716,2024-01-12,"Маффин","Выпечка",3,150,450,6,"пт","weekday",1,2024,2
717,2024-01-08,"Раф","Кофе",3,280,840,2,"пн","weekday",1,2024,2
717,2024-01-08,"Печенье","Выпечка",1,80,80,2,"пн","weekday",1,2024,2
717,2024-01-08,"Эспрессо","Кофе",3,150,450,2,"пн","weekday",1,2024,2
718,2024-01-28,"Печенье","Выпечка",3,80,240,1,"вс","weekend",1,2024,4
719,2024-03-19,"Сырник","Выпечка",3,200,600,3,"вт","weekday",3,2024,12
719,2024-03-19,"Капучино","Кофе",3,220,660,3,"вт","weekday",3,2024,12
720,2024-03-21,"Круассан","Выпечка",2,120,240,5,"чт","weekday",3,2024,12
720,2024-03-21,"Война и мир","Книги",3,450,1350,5,"чт","weekday",3,2024,12
720,2024-03-21,"Круассан","Выпечка",1,120,120,5,"чт","weekday",3,2024,12
721,2024-03-30,"Капучино","Кофе",3,220,660,7,"сб","weekend",3,2024,13
721,2024-03-30,"Капучино","Кофе",3,220,660,7,"сб","weekend",3,2024,13
722,2024-01-30,"Латте","Кофе",2,250,500,3,"вт","weekday",1,2024,5
722,2024-01-30,"Печенье","Выпечка",3,80,240,3,"вт","weekday",1,2024,5
723,2024-03-26,"Круассан","Выпечка",3,120,360,3,"вт","weekday",3,2024,13
724,2024-03-07,"Эспрессо","Кофе",2,150,300,5,"чт","weekday",3,2024,10
724,2024-03-07,"Война и мир","Книги",3,450,1350,5,"чт","weekday",3,2024,10
724,2024-03-07,"Круассан","Выпечка",1,120,120,5,"чт","weekday",3,2024,10
724,2024-03-07,"Круассан","Выпечка",3,120,360,5,"чт","weekday",3,2024,10
725,2024-03-07,"Американо","Кофе",1,180,180,5,"чт","weekday",3,2024,10
725,2024-03-07,"Печенье","Выпечка",3,80,240,5,"чт","weekday",3,2024,10
725,2024-03-07,"Сырник","Выпечка",1,200,200,5,"чт","weekday",3,2024,10
725,2024-03-07,"Война и мир","Книги",1,450,450,5,"чт","weekday",3,2024,10
725,2024-03-07,"Печенье","Выпечка",1,80,80,5,"чт","weekday",3,2024,10
726,2024-01-18,"Раф","Кофе",3,280,840,5,"чт","weekday",1,2024,3
726,2024-01-18,"Раф","Кофе",1,280,280,5,"чт","weekday",1,2024,3
727,2024-03-20,"Мастер и Маргарита","Книги",3,600,1800,4,"ср","weekday",3,2024,12
727,2024-03-20,"Эспрессо","Кофе",1,150,150,4,"ср","weekday",3,2024,12
727,2024-03-20,"Сырник","Выпечка",1,200,200,4,"ср","weekday",3,2024,12
728,2024-01-29,"Преступление и наказание","Книги",1,500,500,2,"пн","weekday",1,2024,5
728,2024-01-29,"Маффин","Выпечка",2,150,300,2,"пн","weekday",1,2024,5
728,2024-01-29,"Круассан","Выпечка",2,120,240,2,"пн","weekday",1,2024,5
729,2024-01-23,"Маффин","Выпечка",3,150,450,3,"вт","weekday",1,2024,4
729,2024-01-23,"Сырник","Выпечка",3,200,600,3,"вт","weekday",1,2024,4
730,2024-01-07,"Латте","Кофе",1,250,250,1,"вс","weekend",1,2024,1
730,2024-01-07,"Маффин","Выпечка",3,150,450,1,"вс","weekend",1,2024,1
731,2024-01-11,"Круассан","Выпечка",3,120,360,5,"чт","weekday",1,2024,2
731,2024-01-11,"Сырник","Выпечка",3,200,600,5,"чт","weekday",1,2024,2
731,2024-01-11,"Круассан","Выпечка",3,120,360,5,"чт","weekday",1,2024,2
731,2024-01-11,"Сырник","Выпечка",3,200,600,5,"чт","weekday",1,2024,2
731,2024-01-11,"Американо","Кофе",1,180,180,5,"чт","weekday",1,2024,2
732,2024-02-02,"Латте","Кофе",3,250,750,6,"пт","weekday",2,2024,5
732,2024-02-02,"Латте","Кофе",2,250,500,6,"пт","weekday",2,2024,5
732,2024-02-02,"Мастер и Маргарита","Книги",1,600,600,6,"пт","weekday",2,2024,5
733,2024-01-12,"Печенье","Выпечка",3,80,240,6,"пт","weekday",1,2024,2
733,2024-01-12,"Война и мир","Книги",1,450,450,6,"пт","weekday",1,2024,2
734,2024-03-22,"Печенье","Выпечка",2,80,160,6,"пт","weekday",3,2024,12
734,2024-03-22,"Сырник","Выпечка",3,200,600,6,"пт","weekday",3,2024,12
734,2024-03-22,"Латте","Кофе",2,250,500,6,"пт","weekday",3,2024,12
734,2024-03-22,"Маффин","Выпечка",2,150,300,6,"пт","weekday",3,2024,12
735,2024-03-14,"Преступление и наказание","Книги",1,500,500,5,"чт","weekday",3,2024,11
735,2024-03-14,"Латте","Кофе",1,250,250,5,"чт","weekday",3,2024,11
735,2024-03-14,"Война и мир","Книги",3,450,1350,5,"чт","weekday",3,2024,11
736,2024-01-16,"Латте","Кофе",3,250,750,3,"вт","weekday",1,2024,3
736,2024-01-16,"Американо","Кофе",2,180,360,3,"вт","weekday",1,2024,3
736,2024-01-16,"Маффин","Выпечка",3,150,450,3,"вт","weekday",1,2024,3
736,2024-01-16,"Эспрессо","Кофе",3,150,450,3,"вт","weekday",1,2024,3
736,2024-01-16,"Капучино","Кофе",1,220,220,3,"вт","weekday",1,2024,3
737,2024-03-06,"Раф","Кофе",2,280,560,4,"ср","weekday",3,2024,10
738,2024-03-18,"Сырник","Выпечка",1,200,200,2,"пн","weekday",3,2024,12
739,2024-01-26,"Капучино","Кофе",2,220,440,6,"пт","weekday",1,2024,4
739,2024-01-26,"Печенье","Выпечка",3,80,240,6,"пт","weekday",1,2024,4
740,2024-01-27,"Маффин","Выпечка",2,150,300,7,"сб","weekend",1,2024,4
740,2024-01-27,"Американо","Кофе",2,180,360,7,"сб","weekend",1,2024,4
741,2024-03-11,"Латте","Кофе",2,250,500,2,"пн","weekday",3,2024,11
742,2024-03-05,"Мастер и Маргарита","Книги",1,600,600,3,"вт","weekday",3,2024,10
743,2024-03-30,"Мастер и Маргарита","Книги",1,600,600,7,"сб","weekend",3,2024,13
743,2024-03-30,"Мастер и Маргарита","Книги",2,600,1200,7,"сб","weekend",3,2024,13
743,2024-03-30,"Эспрессо","Кофе",1,150,150,7,"сб","weekend",3,2024,13
743,2024-03-30,"Преступление и наказание","Книги",1,500,500,7,"сб","weekend",3,2024,13
743,2024-03-30,"Круассан","Выпечка",3,120,360,7,"сб","weekend",3,2024,13
744,2024-02-05,"Мастер и Маргарита","Книги",2,600,1200,2,"пн","weekday",2,2024,6
745,2024-03-03,"Капучино","Кофе",2,220,440,1,"вс","weekend",3,2024,9
745,2024-03-03,"Раф","Кофе",3,280,840,1,"вс","weekend",3,2024,9
746,2024-01-17,"Маффин","Выпечка",2,150,300,4,"ср","weekday",1,2024,3
746,2024-01-17,"Печенье","Выпечка",1,80,80,4,"ср","weekday",1,2024,3
747,2024-03-24,"Капучино","Кофе",1,220,220,1,"вс","weekend",3,2024,12
747,2024-03-24,"Латте","Кофе",3,250,750,1,"вс","weekend",3,2024,12
747,2024-03-24,"Преступление и наказание","Книги",2,500,1000,1,"вс","weekend",3,2024,12
748,2024-03-29,"Капучино","Кофе",1,220,220,6,"пт","weekday",3,2024,13
748,2024-03-29,"Преступление и наказание","Книги",1,500,500,6,"пт","weekday",3,2024,13
749,2024-01-03,"Эспрессо","Кофе",1,150,150,4,"ср","weekday",1,2024,1
749,2024-01-03,"Печенье","Выпечка",1,80,80,4,"ср","weekday",1,2024,1
749,2024-01-03,"Маффин","Выпечка",3,150,450,4,"ср","weekday",1,2024,1
750,2024-02-09,"Американо","Кофе",3,180,540,6,"пт","weekday",2,2024,6
751,2024-03-19,"Печенье","Выпечка",2,80,160,3,"вт","weekday",3,2024,12
751,2024-03-19,"Эспрессо","Кофе",1,150,150,3,"вт","weekday",3,2024,12
751,2024-03-19,"Преступление и наказание","Книги",3,500,1500,3,"вт","weekday",3,2024,12
752,2024-02-29,"Круассан","Выпечка",1,120,120,5,"чт","weekday",2,2024,9
753,2024-01-15,"Преступление и наказание","Книги",2,500,1000,2,"пн","weekday",1,2024,3
753,2024-01-15,"Маффин","Выпечка",3,150,450,2,"пн","weekday",1,2024,3
754,2024-01-11,"Эспрессо","Кофе",3,150,450,5,"чт","weekday",1,2024,2
754,2024-01-11,"Американо","Кофе",2,180,360,5,"чт","weekday",1,2024,2
755,2024-02-07,"Круассан","Выпечка",2,120,240,4,"ср","weekday",2,2024,6
755,2024-02-07,"Сырник","Выпечка",3,200,600,4,"ср","weekday",2,2024,6
756,2024-03-29,"Печенье","Выпечка",3,80,240,6,"пт","weekday",3,2024,13
757,2024-03-28,"Сырник","Выпечка",2,200,400,5,"чт","weekday",3,2024,13
758,2024-02-15,"Круассан","Выпечка",1,120,120,5,"чт","weekday",2,2024,7
758,2024-02-15,"Мастер и Маргарита","Книги",1,600,600,5,"чт","weekday",2,2024,7
758,2024-02-15,"Сырник","Выпечка",2,200,400,5,"чт","weekday",2,2024,7
758,2024-02-15,"Мастер и Маргарита","Книги",3,600,1800,5,"чт","weekday",2,2024,7
758,2024-02-15,"Капучино","Кофе",1,220,220,5,"чт","weekday",2,2024,7
759,2024-01-11,"Преступление и наказание","Книги",2,500,1000,5,"чт","weekday",1,2024,2
760,2024-02-13,"Преступление и наказание","Книги",2,500,1000,3,"вт","weekday",2,2024,7
760,2024-02-13,"Война и мир","Книги",3,450,1350,3,"вт","weekday",2,2024,7
760,2024-02-13,"Сырник","Выпечка",1,200,200,3,"вт","weekday",2,2024,7
760,2024-02-13,"Печенье","Выпечка",1,80,80,3,"вт","weekday",2,2024,7
760,2024-02-13,"Американо","Кофе",3,180,540,3,"вт","weekday",2,2024,7
761,2024-03-17,"Преступление и наказание","Книги",2,500,1000,1,"вс","weekend",3,2024,11
761,2024-03-17,"Печенье","Выпечка",2,80,160,1,"вс","weekend",3,2024,11
761,2024-03-17,"Сырник","Выпечка",2,200,400,1,"вс","weekend",3,2024,11
761,2024-03-17,"Печенье","Выпечка",3,80,240,1,"вс","weekend",3,2024,11
762,2024-03-28,"Война и мир","Книги",1,450,450,5,"чт","weekday",3,2024,13
762,2024-03-28,"Эспрессо","Кофе",3,150,450,5,"чт","weekday",3,2024,13
762,2024-03-28,"Раф","Кофе",3,280,840,5,"чт","weekday",3,2024,13
763,2024-02-08,"Война и мир","Книги",3,450,1350,5,"чт","weekday",2,2024,6
764,2024-03-09,"Преступление и наказание","Книги",3,500,1500,7,"сб","weekend",3,2024,10
765,2024-03-04,"Эспрессо","Кофе",1,150,150,2,"пн","weekday",3,2024,10
765,2024-03-04,"Мастер и Маргарита","Книги",3,600,1800,2,"пн","weekday",3,2024,10
766,2024-02-10,"Сырник","Выпечка",2,200,400,7,"сб","weekend",2,2024,6
766,2024-02-10,"Раф","Кофе",2,280,560,7,"сб","weekend",2,2024,6
766,2024-02-10,"Преступление и наказание","Книги",3,500,1500,7,"сб","weekend",2,2024,6
767,2024-03-09,"Круассан","Выпечка",1,120,120,7,"сб","weekend",3,2024,10
768,2024-03-18,"Круассан","Выпечка",1,120,120,2,"пн","weekday",3,2024,12
769,2024-03-29,"Капучино","Кофе",3,220,660,6,"пт","weekday",3,2024,13
770,2024-03-05,"Раф","Кофе",1,280,280,3,"вт","weekday",3,2024,10
770,2024-03-05,"Маффин","Выпечка",2,150,300,3,"вт","weekday",3,2024,10
770,2024-03-05,"Раф","Кофе",2,280,560,3,"вт","weekday",3,2024,10
771,2024-03-24,"Маффин","Выпечка",2,150,300,1,"вс","weekend",3,2024,12
771,2024-03-24,"Маффин","Выпечка",1,150,150,1,"вс","weekend",3,2024,12
771,2024-03-24,"Раф","Кофе",3,280,840,1,"вс","weekend",3,2024,12
771,2024-03-24,"Маффин","Выпечка",3,150,450,1,"вс","weekend",3,2024,12
772,2024-02-11,"Круассан","Выпечка",3,120,360,1,"вс","weekend",2,2024,6
772,2024-02-11,"Война и мир","Книги",1,450,450,1,"вс","weekend",2,2024,6
772,2024-02-11,"Круассан","Выпечка",3,120,360,1,"вс","weekend",2,2024,6
772,2024-02-11,"Круассан","Выпечка",3,120,360,1,"вс","weekend",2,2024,6
773,2024-01-03,"Сырник","Выпечка",2,200,400,4,"ср","weekday",1,2024,1
774,2024-01-12,"Печенье","Выпечка",1,80,80,6,"пт","weekday",1,2024,2
774,2024-01-12,"Преступление и наказание","Книги",1,500,500,6,"пт","weekday",1,2024,2
774,2024-01-12,"Круассан","Выпечка",2,120,240,6,"пт","weekday",1,2024,2
774,2024-01-12,"Сырник","Выпечка",3,200,600,6,"пт","weekday",1,2024,2
775,2024-01-24,"Круассан","Выпечка",3,120,360,4,"ср","weekday",1,2024,4
776,2024-02-19,"Раф","Кофе",3,280,840,2,"пн","weekday",2,2024,8
777,2024-03-25,"Преступление и наказание","Книги",1,500,500,2,"пн","weekday",3,2024,13
777,2024-03-25,"Война и мир","Книги",2,450,900,2,"пн","weekday",3,2024,13
777,2024-03-25,"Круассан","Выпечка",3,120,360,2,"пн","weekday",3,2024,13
778,2024-02-11,"Круассан","Выпечка",3,120,360,1,"вс","weekend",2,2024,6
778,2024-02-11,"Маффин","Выпечка",3,150,450,1,"вс","weekend",2,2024,6
778,2024-02-11,"Мастер и Маргарита","Книги",3,600,1800,1,"вс","weekend",2,2024,6
778,2024-02-11,"Война и мир","Книги",2,450,900,1,"вс","weekend",2,2024,6
778,2024-02-11,"Сырник","Выпечка",1,200,200,1,"вс","weekend",2,2024,6
779,2024-01-22,"Маффин","Выпечка",1,150,150,2,"пн","weekday",1,2024,4
780,2024-01-27,"Латте","Кофе",3,250,750,7,"сб","weekend",1,2024,4
780,2024-01-27,"Латте","Кофе",1,250,250,7,"сб","weekend",1,2024,4
780,2024-01-27,"Война и мир","Книги",3,450,1350,7,"сб","weekend",1,2024,4
781,2024-01-22,"Мастер и Маргарита","Книги",1,600,600,2,"пн","weekday",1,2024,4
781,2024-01-22,"Война и мир","Книги",2,450,900,2,"пн","weekday",1,2024,4
781,2024-01-22,"Эспрессо","Кофе",2,150,300,2,"пн","weekday",1,2024,4
781,2024-01-22,"Маффин","Выпечка",3,150,450,2,"пн","weekday",1,2024,4
782,2024-03-16,"Круассан","Выпечка",2,120,240,7,"сб","weekend",3,2024,11
783,2024-03-10,"Печенье","Выпечка",3,80,240,1,"вс","weekend",3,2024,10
784,2024-02-02,"Капучино","Кофе",3,220,660,6,"пт","weekday",2,2024,5
784,2024-02-02,"Война и мир","Книги",2,450,900,6,"пт","weekday",2,2024,5
784,2024-02-02,"Капучино","Кофе",1,220,220,6,"пт","weekday",2,2024,5
784,2024-02-02,"Эспрессо","Кофе",2,150,300,6,"пт","weekday",2,2024,5
784,2024-02-02,"Круассан","Выпечка",2,120,240,6,"пт","weekday",2,2024,5
785,2024-03-20,"Сырник","Выпечка",3,200,600,4,"ср","weekday",3,2024,12
786,2024-02-23,"Маффин","Выпечка",3,150,450,6,"пт","weekday",2,2024,8
786,2024-02-23,"Печенье","Выпечка",3,80,240,6,"пт","weekday",2,2024,8
787,2024-01-30,"Преступление и наказание","Книги",2,500,1000,3,"вт","weekday",1,2024,5
787,2024-01-30,"Война и мир","Книги",2,450,900,3,"вт","weekday",1,2024,5
788,2024-01-31,"Капучино","Кофе",2,220,440,4,"ср","weekday",1,2024,5
788,2024-01-31,"Раф","Кофе",1,280,280,4,"ср","weekday",1,2024,5
788,2024-01-31,"Круассан","Выпечка",3,120,360,4,"ср","weekday",1,2024,5
